,userID,movieID,rating
0,1,1,-0.6691015725149048
1,1,3,0.027988964086190338
2,1,6,-0.7171086170887997
3,1,47,0.2162293141065561
4,1,50,-0.05458403056600525
5,1,70,-1.3161876413432434
6,1,101,0.24740061394788837
7,1,110,-0.7947510089477909
8,1,151,0.6316739220670279
9,1,157,1.1338360111117416
10,1,163,0.6519154672574221
11,1,216,0.832608329927889
12,1,223,-1.7038818589388098
13,1,231,1.2200500923249549
14,1,235,-0.450332116419742
15,1,260,0.0037645549692910674
16,1,296,-1.9650316714009248
17,1,316,-1.0853219920245136
18,1,333,0.5406202901544976
19,1,349,-0.3217431149594028
20,1,356,-0.9251999560912303
21,1,362,0.6645507367787035
22,1,367,0.02238481358754635
23,1,423,-0.8089070475899918
24,1,441,-0.7595411238245435
25,1,457,0.2283510291273454
26,1,480,-0.5215409587362347
27,1,500,-1.1934427051918965
28,1,527,0.01264267445513334
29,1,543,-0.15437218781746231
30,1,552,0.0032056607609680654
31,1,553,0.42592261169820933
32,1,590,-0.562472152433569
33,1,592,-0.18550281339308228
34,1,593,-0.9311778689929298
35,1,596,0.7180775282694617
36,1,608,0.06391241643200374
37,1,648,-1.2531326590643763
38,1,661,0.8294196723893295
39,1,673,-0.5878769073834686
40,1,733,-0.3773068649001835
41,1,736,-1.0039955840539947
42,1,780,-1.1811566987651543
43,1,804,0.03923945150294483
44,1,919,0.32750804790007515
45,1,923,0.1171950471462
46,1,940,0.2337468766685502
47,1,943,-0.6189900423585983
48,1,954,0.1054521203427945
49,1,1009,-0.7640318072302978
50,1,1023,0.5830452798784266
51,1,1024,0.6852770497045855
52,1,1025,0.5614173411476877
53,1,1029,0.7671705937882514
54,1,1030,-0.5701421963825463
55,1,1031,0.583665817629195
56,1,1032,0.6791536936684408
57,1,1042,-0.043133818167836124
58,1,1049,0.8050128686884205
59,1,1060,-0.5000671081263364
60,1,1073,0.41225186525210433
61,1,1080,0.2509903321002924
62,1,1089,-0.01666031620241859
63,1,1090,-0.807224932552685
64,1,1092,0.9458496784792859
65,1,1097,0.45580532633048954
66,1,1127,-0.34850583964017345
67,1,1136,-0.024700505959961427
68,1,1196,0.005930931953339824
69,1,1197,-0.029721615820910596
70,1,1198,-0.003017632784905855
71,1,1206,0.12143721199628699
72,1,1208,-1.0625502569364786
73,1,1210,0.1152818040326058
74,1,1213,-0.04459490120513876
75,1,1214,-0.7560731335500039
76,1,1219,-2.909641071730511
77,1,1220,0.37164787567650714
78,1,1222,0.06445192532675081
79,1,1224,0.32621913335253905
80,1,1226,0.6530382452990011
81,1,1240,0.3070962593801567
82,1,1256,0.36734963892242223
83,1,1258,-1.9276782258633416
84,1,1265,-0.7254372622135257
85,1,1270,0.18021483808083882
86,1,1275,0.35204130921313714
87,1,1278,0.13014056121013162
88,1,1282,0.4068645947134728
89,1,1291,0.14718295982542973
90,1,1298,0.4538082275139472
91,1,1348,-0.31006706243772786
92,1,1377,-0.8521177113666566
93,1,1396,-1.365358115009158
94,1,1408,-1.6654342102206703
95,1,1445,-0.22289868763501253
96,1,1473,-0.1165362901791549
97,1,1500,-0.45981051973061793
98,1,1517,0.6532217794596281
99,1,1552,0.10321130664604478
100,1,1573,0.835729644066051
101,1,1580,-1.2698627767974808
102,1,1587,0.78272782248402
103,1,1617,0.07966527684894764
104,1,1620,-0.03795128232660261
105,1,1625,0.516542079609952
106,1,1644,-0.11633446537233716
107,1,1676,-1.1398708790055512
108,1,1732,0.21203279942003972
109,1,1777,-0.24959324710271114
110,1,1793,-0.16934602882407146
111,1,1804,1.1446722461620746
112,1,1805,0.15832355627705208
113,1,1920,0.2603475862649376
114,1,1927,0.17692265623193548
115,1,1954,0.2882297781547547
116,1,1967,-0.7169314571885574
117,1,2000,-0.5242778702210247
118,1,2005,0.496449561873733
119,1,2012,-0.24179396608423598
120,1,2018,0.70673470222597
121,1,2028,-0.8740099330775366
122,1,2033,0.4629410272754586
123,1,2046,-0.0322939024821054
124,1,2048,0.7526223630162707
125,1,2054,0.3860179362194236
126,1,2058,0.777099750049203
127,1,2078,0.2948818539152709
128,1,2090,0.7725863254523471
129,1,2093,-0.8414022466982782
130,1,2094,0.9218269513521755
131,1,2096,-0.3101921323177038
132,1,2099,-0.22160999753241073
133,1,2105,-0.11311394718387491
134,1,2115,0.5166819385609763
135,1,2116,1.08536140578299
136,1,2137,0.5968642246729938
137,1,2139,0.5889713474849917
138,1,2141,0.974120258026854
139,1,2143,0.07590227471235161
140,1,2161,0.6132190087442544
141,1,2174,-0.36777053481279876
142,1,2193,-0.2902012566753809
143,1,2253,-1.3446809776803934
144,1,2268,-0.5961097643111153
145,1,2273,-0.04430755661481456
146,1,2291,0.39630851578237447
147,1,2329,-9.342104935416984e-06
148,1,2338,-0.8154783809831155
149,1,2353,0.782816951810107
150,1,2366,-0.4348914238928536
151,1,2387,0.6854099276014269
152,1,2389,-0.7906152436582673
153,1,2395,0.6023233621507442
154,1,2406,-0.3087753679269717
155,1,2414,-1.2375032342368697
156,1,2427,0.8637111454224543
157,1,2450,0.9922088746750987
158,1,2459,0.941410331768566
159,1,2470,0.9882700884502339
160,1,2478,0.005318283279323044
161,1,2492,0.5021239368168137
162,1,2502,0.13493741535385317
163,1,2528,-0.9642321978350623
164,1,2529,0.32448202459364905
165,1,2542,0.13132130319133895
166,1,2571,0.05357545169412137
167,1,2580,0.18993378516425174
168,1,2596,0.4077631849660319
169,1,2616,0.35215505530244606
170,1,2617,-1.9332113486398605
171,1,2628,0.10524633653496474
172,1,2640,-0.462081330026785
173,1,2641,1.0950616100562303
174,1,2644,-0.05253938053528384
175,1,2648,-0.3480329567740187
176,1,2654,0.6887748333260213
177,1,2657,-1.2147270563056367
178,1,2692,0.1649289218597887
179,1,2700,0.3250970215892477
180,1,2716,0.39316685526984596
181,1,2761,0.21586830409410673
182,1,2797,-0.5314335197110078
183,1,2826,0.24323043611326106
184,1,2858,0.1268247099217059
185,1,2872,0.597006427837501
186,1,2899,1.0009943885038297
187,1,2916,-0.4560370084450791
188,1,2944,0.2948978345253792
189,1,2947,0.34915902647332775
190,1,2948,0.4441023266693702
191,1,2949,0.4299343052243918
192,1,2959,-0.07736053627035844
193,1,2985,-0.2367159452630252
194,1,2987,0.6044772363350446
195,1,2991,0.39019489532029383
196,1,2993,0.6247017019694937
197,1,2997,-0.8038864295026589
198,1,3033,0.6547292067361059
199,1,3034,0.5669161023762608
200,1,3052,0.5206646929410825
201,1,3053,0.3572125989473678
202,1,3062,-0.7709220034579709
203,1,3147,0.08442272838628972
204,1,3168,-0.49031446949480606
205,1,3176,-3.2564821150535144
206,1,3243,-0.24895429755486265
207,1,3247,-0.8959267069319433
208,1,3253,0.693706588312981
209,1,3273,1.655363428138513
210,1,3386,0.5614792115531
211,1,3439,0.5018721900292017
212,1,3440,1.0192973309301978
213,1,3441,0.8353796652977155
214,1,3448,0.4380787741439214
215,1,3450,0.8089542904302651
216,1,3479,-0.040032988538146075
217,1,3489,-0.25538573617964677
218,1,3527,-0.4074207567764109
219,1,3578,0.2545557613710763
220,1,3617,0.08075902104449817
221,1,3639,-0.4283194220250861
222,1,3671,0.20974753431002902
223,1,3702,0.7096146769106333
224,1,3703,0.17021313425468154
225,1,3729,0.5680893962050921
226,1,3740,-0.7478168926059265
227,1,3744,0.42720675522186913
228,1,3793,0.5009043042546382
229,1,3809,-0.040242778173788074
230,1,4006,-0.19656566125882302
231,1,5060,0.2633046755598629
232,2,318,-1.412867528095377
233,2,333,0.303533048859054
234,2,1704,0.38208277065985585
235,2,3578,0.017468520075632654
236,2,6874,-0.07375968623225915
237,2,8798,-0.32173440444627
238,2,46970,0.6447522685874394
239,2,48516,-0.25638161681206617
240,2,58559,0.2542452553530039
241,2,60756,1.3745413812255098
242,2,68157,0.37719788423249456
243,2,71535,-0.8271782983056533
244,2,74458,0.011120946731480286
245,2,77455,-1.1432314420392289
246,2,79132,-0.05946078286671519
247,2,80489,0.5194348523026928
248,2,80906,0.6986475840958508
249,2,86345,-0.09480409038013082
250,2,89774,1.0788189130049826
251,2,91529,-0.5246251189627847
252,2,91658,-1.0396136020162876
253,2,99114,-0.5044435556742599
254,2,106782,0.9977054488248471
255,2,109487,-1.0223264232104592
256,2,112552,-0.19428991371416027
257,2,114060,-1.1010307602013045
258,2,115713,-0.4207019012524558
259,2,122882,1.14330863687709
260,2,131724,1.0834393024555704
261,3,31,-1.5497772884359526
262,3,527,-2.5143028141653105
263,3,647,-1.7178139536699868
264,3,688,-0.9703359902631052
265,3,720,-2.5483110096830317
266,3,849,3.225380858387206
267,3,914,-2.469919833193658
268,3,1093,-1.7295818834703491
269,3,1124,-2.020022110448797
270,3,1263,-2.230870982759664
271,3,1272,-2.5134203320002073
272,3,1275,0.8250958205926935
273,3,1302,-1.8524878023380686
274,3,1371,1.0152283438353427
275,3,1587,2.2557823338635763
276,3,2018,-1.8202107863944736
277,3,2080,-1.7998503234038452
278,3,2090,-1.7543591631680968
279,3,2105,-0.14005943580431857
280,3,2288,1.2132349670433946
281,3,2424,-1.5186954978586336
282,3,2851,2.520449321315776
283,3,3024,2.8205062252400217
284,3,3210,-1.908592981687577
285,3,3703,2.143267645634238
286,3,3949,-2.319304872686644
287,3,4518,2.280820830513952
288,3,5048,-0.9529006410051175
289,3,5181,2.0402348430492085
290,3,5746,1.9189836254543482
291,3,5764,1.583806246393758
292,3,5919,2.0068801168923747
293,3,6238,-1.4192186671130542
294,3,6835,1.9189836254543482
295,3,7899,1.583806246393758
296,3,7991,2.367710725024696
297,3,26409,2.2185616839700693
298,3,70946,2.556620936387037
299,3,72378,-1.0720184559363652
300,4,21,-0.2911772010091733
301,4,32,-1.7166777244037745
302,4,45,-0.19398692637452952
303,4,47,-1.753365686334177
304,4,52,-0.2154695250557312
305,4,58,-0.7499454854638704
306,4,106,0.5915890385235171
307,4,125,1.5078372394098145
308,4,126,-0.8555301629200303
309,4,162,0.9563505106355338
310,4,171,-0.5231750114798841
311,4,176,1.0639092771175234
312,4,190,-0.6535622472764089
313,4,215,1.2055359421401919
314,4,222,-2.2415246756916862
315,4,232,1.3768679441062077
316,4,235,-1.4199271168604755
317,4,247,-0.9011097602307627
318,4,260,1.0341695545285576
319,4,265,1.349031297935663
320,4,296,-2.934626671841658
321,4,319,1.4419976631407658
322,4,342,1.9457142722395844
323,4,345,0.5542147907083345
324,4,348,0.5880788443188583
325,4,351,0.14344243886736519
326,4,357,-0.3067740143128395
327,4,368,0.7185742853007269
328,4,417,-1.5761008964707712
329,4,441,-2.7291361242652767
330,4,450,-0.8933827160361911
331,4,457,1.258756028686612
332,4,475,0.9894610010698536
333,4,492,1.3571274595286096
334,4,509,-2.2772354294181483
335,4,538,1.5865993271491998
336,4,539,-2.2627529973420955
337,4,553,-1.543672388742524
338,4,588,0.5020970614643705
339,4,593,1.0992271305663368
340,4,595,-0.48638728907691087
341,4,599,-1.8114450255215764
342,4,608,1.09431741599127
343,4,648,-0.22272765950510987
344,4,708,0.87252618000306
345,4,759,-0.2763277696845201
346,4,800,0.20903204087165572
347,4,892,0.5164127342917565
348,4,898,0.855486116865809
349,4,899,0.10170066130012334
350,4,902,0.2957306212685632
351,4,904,-0.08768849220022557
352,4,908,1.0188381356866087
353,4,910,1.1393239014252234
354,4,912,0.9710441518099084
355,4,914,1.087430654986052
356,4,919,1.3579130474593417
357,4,920,1.492167479778371
358,4,930,0.9252618003842599
359,4,937,-0.23189646358916838
360,4,1025,0.5918223407069543
